Source,Destination,Weight
C0206750,C0010674,3.0
C0206750,C0857172,1.0
C0206750,C0278193,1.0
C0206750,C0549343,2.0
C0206750,C0017152,2.0
C0206750,C0013395,4.0
C0206750,C0270860,4.0
C0206750,C0234786,1.0
C0206750,C0848277,1.0
C0206750,C0231811,4.0
C0206750,C0575090,5.0
C0206750,C0235283,1.0
C0206750,C0849907,1.0
C0206750,C1442877,4.0
C0206750,C0275626,1.0
C0206750,C0238995,3.0
C0206750,C0242287,1.0
C0206750,C0024198,1.0
C0206750,C1384493,1.0
C0206750,C0272187,1.0
C0206750,C0034152,1.0
C0206750,C0021345,2.0
C0206750,C0683323,1.0
C0206750,C0679309,1.0
C0206750,C0153062,1.0
C0206750,C0687681,3.0
C0206750,C0042214,2.0
C0206750,C0151814,1.0
C0206750,C1611178,1.0
C0206750,C0040213,2.0
C0206750,C0032231,2.0
C0206750,C0027092,3.0
C0206750,C0034065,2.0
C0206750,C0037315,5.0
C0206750,C0268281,2.0
C0206750,C0276138,2.0
C0206750,C0235716,3.0
C0206750,C0850630,2.0
C0206750,C0239511,2.0
C0206750,C0743323,2.0
C0206750,C0020450,2.0
C0206750,C0034642,2.0
C0206750,C0234230,2.0
C0206750,C0042111,2.0
C0206750,C2939147,2.0
C0206750,C0035078,1.0
C0206750,C0010340,7.0
C0206750,C1096235,1.0
C0206750,C0456512,1.0
C0206750,C0085859,1.0
C0206750,C0038395,4.0
C0206750,C0178310,1.0
C0206750,C0857156,5.0
C0206750,C0080151,53.0
C0206750,C0043194,33.0
C0206750,C0406702,1.0
C0206750,C1396851,1.0
C0206750,C0019158,1.0
C0206750,C1306856,1.0
C0206750,C0036689,3.0
C0206750,C0476214,1.0
C0206750,C0087169,1.0
C0206750,C0024031,1.0
C0206750,C0016470,2.0
C0206750,C0221232,2.0
C0206750,C0022104,1.0
C0206750,C0178238,1.0
C0206750,C2370950,5.0
C0206750,C0043144,3.0
C0206750,C0265514,7.0
C0206750,C1142578,4.0
C0206750,C0025289,4.0
C0206750,C0085437,2.0
C0206750,C0017605,2.0
C0206750,C2895206,6.0
C0206750,C0086132,2.0
C0206750,C2931877,10.0
C0206750,C0010054,1.0
C0206750,C0234215,2.0
C0206750,C1290857,4.0
C0206750,C0006287,1.0
C0206750,C0231807,1.0
C0206750,C0242994,1.0
C0206750,C0231451,2.0
C0206750,C0272285,31.0
C0206750,C1836672,5.0
C0206750,C0474496,2.0
C0206750,C0423729,2.0
C0206750,C3640008,2.0
C0206750,C0543829,2.0
C0206750,C0085306,2.0
C0206750,C0041296,2.0
C0206750,C0271240,2.0
C0206750,C0282312,2.0
C0206750,C0343537,2.0
C0206750,C0178829,2.0
C0206750,C1096184,3.0
C0206750,C0026975,2.0
C0206750,C0000809,2.0
C0206750,C0023976,2.0
C0206750,C0333262,2.0
C0206750,C0004610,2.0
C0206750,C3280586,2.0
C0206750,C2939465,2.0
C0206750,C0085110,2.0
C0206750,C0268124,2.0
C0206750,C0026691,2.0
C0206750,C0019360,13.0
C0206750,C0022893,2.0
C0206750,C1145670,2.0
C0206750,C0010232,1.0
C0206750,C0039128,1.0
C0206750,C0019112,2.0
C0206750,C0751185,1.0
C0206750,C4042866,1.0
C0206750,C0006625,1.0
C0206750,C3160858,2.0
C0206750,C0522336,2.0
C0206750,C3889136,2.0
C0206750,C0011119,5.0
C0206750,C0312422,4.0
C0206750,C0520966,2.0
C0206750,C3276706,2.0
C0206750,C0277564,2.0
C0206750,C1535939,27.0
C0206750,C0023646,2.0
C0206750,C0023890,2.0
C0206750,C0270910,2.0
C0206750,C0014804,2.0
C0206750,C1720830,11.0
C0206750,C0239649,2.0
C0206750,C0850060,2.0
C0206750,C0241044,2.0
C0206750,C0518214,2.0
C0206750,C0877716,2.0
C0206750,C0853813,2.0
C0206750,C2931826,1.0
C0206750,C1306557,1.0
C0206750,C0263922,1.0
C0206750,C0006444,1.0
C0206750,C0007787,5.0
C0206750,C0003872,1.0
C0206750,C0409205,1.0
C0206750,C1561643,5.0
C0206750,C3828416,1.0
C0206750,C0270994,1.0
C0206750,C0085631,2.0
C0206750,C0231529,1.0
C0206750,C0010692,1.0
C0206750,C0678236,2.0
C0206750,C0849759,1.0
C0206750,C1868677,2.0
C0206750,C0679225,6.0
C0206750,C0679247,4.0
C0206750,C0039483,4.0
C0206750,C0730607,3.0
C0206750,C0001486,2.0
C0206750,C0037011,2.0
C0206750,C0278141,2.0
C0206750,C2037193,2.0
C0206750,C0231706,3.0
C0206750,C0857072,2.0
C0206750,C0677607,2.0
C0206750,C0031542,2.0
C0206750,C0014175,2.0
C0206750,C0206062,2.0
C0206750,C0038160,2.0
C0206750,C0040128,2.0
C0206750,C0029408,2.0
C0206750,C0031117,2.0
C0206750,C0002880,2.0
C0206750,C0746592,2.0
C0206750,C0006267,6.0
C0206750,C0332573,2.0
C0206750,C0013902,3.0
C0206750,C0022521,2.0
C0206750,C0268696,1.0
C0206750,C0571550,1.0
C0206750,C0025470,1.0
C0206750,C0796074,1.0
C0206750,C0026837,3.0
C0206750,C0014544,8.0
C0206750,C1832215,3.0
C0206750,C0427008,3.0
C0206750,C0848222,2.0
C0206750,C0423640,2.0
C0206750,C0037672,2.0
C0206750,C0012242,2.0
C0206750,C1956257,3.0
C0206750,C0033860,5.0
C0206750,C0406775,2.0
C0206750,C0393720,1.0
C0206750,C0008677,7.0
C0206750,C0740380,2.0
C0206750,C0026896,2.0
C0206750,C1290856,2.0
C0206750,C0010346,1.0
C0206750,C0878544,2.0
C0206750,C0043167,2.0
C0206750,C0262395,2.0
C0206750,C0162531,2.0
C0206750,C0032533,2.0
C0206750,C0027849,3.0
C0206750,C0024534,2.0
C0206750,C0039614,1.0
C0206750,C0025237,3.0
C0206750,C1851100,2.0
C0206750,C0231710,2.0
C0206750,C0235744,2.0
C0206750,C0037317,2.0
C0206750,C0013605,1.0
C0206750,C0013720,1.0
C0206750,C1837657,1.0
C0206750,C0268314,2.0
C0206750,C0015190,2.0
C0206750,C0268497,1.0
C0206750,C0035258,1.0
C0206750,C0009269,2.0
C0206750,C3281223,3.0
C0206750,C1859452,1.0
C0206750,C0744638,1.0
C0206750,C0085096,3.0
C0206750,C0019559,1.0
C0206750,C0600327,1.0
C0206750,C0011124,1.0
C0206750,C0242292,1.0
C0206750,C0029134,1.0
C0206750,C0393459,1.0
C0206750,C0008055,1.0
C0206750,C0338480,1.0
C0206750,C0393593,1.0
C0206750,C0015306,1.0
C0206750,C1852222,4.0
C0206750,C0314719,4.0
C0206750,C0018784,4.0
C0206750,C0035920,4.0
C0206750,C0042594,4.0
C0206750,C0036285,4.0
C0206750,C0155502,4.0
C0206750,C0036396,2.0
C0206750,C0267808,2.0
C0206750,C0023374,2.0
C0206750,C0339510,2.0
C0206750,C0085632,2.0
C0206750,C0238190,2.0
C0206750,C0813142,2.0
C0206750,C0559483,2.0
C0206750,C0917799,1.0
C0206750,C0032319,2.0
C0206750,C0030299,2.0
C0206750,C1848392,3.0
C0206750,C0017667,2.0
C0206750,C0263393,2.0
C0206750,C1850106,2.0
C0206750,C0023895,1.0
C0206750,C0008715,1.0
C0206750,C0497169,1.0
C0206750,C0749769,1.0
C0206750,C0039239,1.0
C0206750,C0159028,1.0
C0206750,C0153064,5.0
C0206750,C0740418,2.0
C0206750,C1704276,2.0
C0206750,C0424068,2.0
C0206750,C0233488,3.0
C0206750,C0034050,1.0
C0206750,C0040038,2.0
C0206750,C0398623,2.0
C0206750,C0018939,2.0
C0206750,C1859722,2.0
C0206750,C1299624,2.0
C0206750,C0751295,2.0
C0206750,C0857946,1.0
C0206750,C0521839,1.0
C0206750,C0020951,1.0
C0206750,C0030409,1.0
C0206750,C0242407,2.0
C0206750,C0022735,2.0
C0206750,C0392475,1.0
C0206750,C0242770,1.0
C0206750,C0162557,1.0
C0206750,C0006109,3.0
C0206750,C0263541,1.0
C0206750,C0276496,2.0
C0206750,C0014742,1.0
C0206750,C0085179,1.0
C0206750,C1377828,1.0
C0206750,C2585575,1.0
C0206750,C0275949,1.0
C0267446,C1268935,4.0
C0267446,C0432255,46.0
C0267446,C0036916,15.0
C0267446,C0432252,3.0
C0267446,C0600260,35.0
C0267446,C0272302,30.0
C0267446,C0030193,15.0
C0267446,C0848283,1.0
C0267446,C0023882,26.0
C0267446,C0863093,1.0
C0267446,C0266427,6.0
C0267446,C1861457,2.0
C0267446,C0003126,5.0
C0267446,C0271441,7.0
C0267446,C1845118,12.0
C0267446,C0796126,3.0
C0267446,C0015672,6.0
C0267446,C0234233,6.0
C0267446,C3539909,5.0
C0267446,C0009443,13.0
C0267446,C0021400,16.0
C0267446,C1260880,3.0
C0267446,C0010200,16.0
C0267446,C0004093,7.0
C0267446,C0013404,7.0
C0267446,C0456909,1.0
C0267446,C0029437,2.0
C0267446,C0020498,2.0
C0267446,C1864389,7.0
C0267446,C0018520,1.0
C0267446,C0007273,1.0
C0267446,C0744403,1.0
C0267446,C0017563,1.0
C0267446,C0027051,2.0
C0267446,C0877046,1.0
C0267446,C0011334,2.0
C0267446,C2364111,3.0
C0267446,C3257980,1.0
C0267446,C0596601,2.0
C0267446,C0036572,8.0
C0267446,C0024117,4.0
C0267446,C0476270,1.0
C0267446,C0031350,4.0
C0267446,C1956097,8.0
C0267446,C0242429,4.0
C0267446,C0018681,5.0
C0267446,C0265220,1.0
C0267446,C0271382,1.0
C0267446,C0031036,1.0
C0267446,C0263940,1.0
C0267446,C3670075,2.0
C0267446,C0741585,4.0
C0267446,C1175175,2.0
C0267446,C0011991,3.0
C0267446,C0042963,1.0
C0267446,C0027497,3.0
C0267446,C0231528,1.0
C0267446,C0011263,4.0
C0267446,C0040149,2.0
C0267446,C0263677,2.0
C0267446,C0263214,1.0
C0267446,C0796092,4.0
C0267446,C0577573,4.0
C0267446,C0231617,2.0
C0267446,C1096446,3.0
C0267446,C0032371,3.0
C0267446,C0023886,2.0
C0267446,C0025007,1.0
C0267446,C0432262,5.0
C0267446,C0275813,1.0
C0267446,C0683369,10.0
C0267446,C0034067,3.0
C0267446,C0472762,2.0
C0267446,C0008679,3.0
C0267446,C0085593,7.0
C0267446,C0030360,3.0
C0267446,C0032285,5.0
C0267446,C0004623,1.0
C0267446,C0042769,1.0
C0267446,C0004096,8.0
C0267446,C0028754,4.0
C0267446,C0020538,2.0
C0267446,C0011849,4.0
C0267446,C0024115,4.0
C0267446,C0027769,5.0
C0267446,C0042870,1.0
C0267446,C0016382,3.0
C0267446,C0497406,2.0
C0267446,C0948873,2.0
C0267446,C0003123,1.0
C0267446,C0270724,14.0
C0267446,C0850149,5.0
C0267446,C0409974,1.0
C0267446,C0024530,1.0
C0267446,C0016204,2.0
C0267446,C0857027,2.0
C0267446,C0231218,3.0
C0267446,C0040822,4.0
C0267446,C1291077,1.0
C0267446,C0235309,2.0
C0267446,C0392674,3.0
C0267446,C0041912,1.0
C0267446,C0795691,4.0
C0267446,C0557875,4.0
C0267446,C0242073,2.0
C0267446,C0019151,1.0
C0267446,C0348754,1.0
C0267446,C0275518,1.0
C0267446,C0235272,1.0
C0267446,C0026760,5.0
C0267446,C0035854,1.0
C0267446,C1839730,1.0
C0267446,C0221170,4.0
C0267446,C0425481,4.0
C0267446,C0432291,3.0
C0267446,C0333291,1.0
C0267446,C0392171,2.0
C0267446,C0342895,4.0
C0267446,C0205930,3.0
C0267446,C2931783,2.0
C0267446,C0341703,4.0
C0267446,C0011860,2.0
C0267446,C0019247,1.0
C0267446,C1839736,5.0
C0267446,C0239313,1.0
C0267446,C1849718,2.0
C0267446,C0232602,1.0
C0267446,C0455270,2.0
C0267446,C1862941,1.0
C0267446,C0034931,2.0
C0267446,C0037199,2.0
C0267446,C0013261,2.0
C0267446,C0011884,2.0
C0267446,C0033774,2.0
C0267446,C0085786,3.0
C0267446,C1369008,1.0
C0267446,C0740941,4.0
C0267446,C0234238,5.0
C0267446,C0857245,1.0
C0267446,C0027424,2.0
C0267446,C0024591,2.0
C0267446,C0232292,3.0
C0267446,C0741426,1.0
C0267446,C0017547,1.0
C0267446,C0848765,1.0
C0267446,C0151744,7.0
C0267446,C0152227,1.0
C0267446,C1719788,1.0
C0267446,C0877015,5.0
C0267446,C0205721,1.0
C0267446,C0343401,2.0
C0267446,C0038644,1.0
C0267446,C1866994,1.0
C0267446,C0037284,1.0
C0267446,C2363771,1.0
C0267446,C0034072,1.0
C0267446,C0598196,1.0
C0267446,C0221055,1.0
C0267446,C0796176,4.0
C0267446,C1318973,1.0
C0267446,C0013336,1.0
C0267446,C0849640,1.0
C0267446,C0030201,5.0
C0267446,C0271188,1.0
C0267446,C0087031,1.0
C0267446,C0018834,1.0
C0267446,C0847097,1.0
C0267446,C0015230,1.0
C0267446,C0175697,2.0
C0267446,C1260899,1.0
C0267446,C3278560,2.0
C0267446,C0012833,2.0
C0267446,C0038454,2.0
C0267446,C0008049,1.0
C0267446,C2314994,1.0
C0267446,C0032064,1.0
C0267446,C0024814,1.0
C0267446,C0042373,1.0
C0267446,C0175754,5.0
C0267446,C0476273,1.0
C0267446,C0740396,1.0
C0267446,C0263314,1.0
C0267446,C1321587,1.0
C0267446,C0003873,1.0
C0267446,C0006277,1.0
C0267446,C0008031,4.0
C0267446,C1836123,1.0
C0267446,C0270814,1.0
C0267446,C0427149,1.0
C0267446,C2242996,1.0
C0267446,C0017168,1.0
C0267446,C0011175,3.0
C0267446,C0039070,1.0
C0267446,C0277556,2.0
C0267446,C0162429,1.0
C0267446,C0085624,1.0
C0267446,C0028643,1.0
C0267446,C0004604,3.0
C0267446,C0023380,1.0
C0267446,C0149871,1.0
C0267446,C0426484,1.0
C0267446,C0221512,2.0
C0267446,C0016053,1.0
C0267446,C0748706,3.0
C0267446,C0559687,1.0
C0267446,C0028081,1.0
C0267446,C0003864,1.0
C0267446,C0000737,1.0
C0267446,C0439053,1.0
C0267446,C0438716,2.0
C0267446,C0149725,1.0
C0267446,C1443924,1.0
C0267446,C0019212,2.0
C0267446,C0700201,1.0
C0267446,C1854310,3.0
C0267446,C0231530,1.0
C0267446,C0730321,3.0
C0267446,C0458171,1.0
C0267446,C0265338,1.0
C0267446,C0033046,2.0
C0267446,C0423621,1.0
C0267446,C2129214,1.0
C0267446,C0242301,2.0
C0267446,C0431375,1.0
C0267446,C0858598,1.0
C0267446,C0239836,1.0
C0267446,C0030481,2.0
C0267446,C0423665,1.0
C0267446,C0032310,1.0
C0267446,C0013395,1.0
C0267446,C0270860,1.0
C0267446,C1442877,1.0
C0267446,C0238995,1.0
C0267446,C0042214,1.0
C0267446,C0151814,1.0
C0267446,C1611178,1.0
C0267446,C0040213,1.0
C0267446,C0032231,1.0
C0267446,C0027092,1.0
C0267446,C0034065,1.0
C0267446,C0037315,2.0
C0267446,C0268281,1.0
C0267446,C0276138,1.0
C0267446,C0235716,2.0
C0267446,C0850630,1.0
C0267446,C0239511,1.0
C0267446,C0743323,1.0
C0267446,C0020450,1.0
C0267446,C0034642,1.0
C0267446,C0234230,1.0
C0267446,C0035078,1.0
C0267446,C0010340,1.0
C0267446,C1096235,1.0
C0267446,C0080151,11.0
C0267446,C0043194,7.0
C0267446,C0406702,1.0
C0267446,C2895206,2.0
C0267446,C2931877,4.0
C0267446,C0272285,5.0
C0267446,C1836672,1.0
C0267446,C0474496,1.0
C0267446,C0423729,1.0
C0267446,C3640008,1.0
C0267446,C0019360,1.0
C0267446,C0011119,1.0
C0267446,C0312422,1.0
C0267446,C1535939,6.0
C0267446,C1720830,2.0
C0267446,C0085631,1.0
C0267446,C0679225,2.0
C0267446,C0039483,1.0
C0267446,C0006267,3.0
C0267446,C0022521,1.0
C0267446,C0268696,1.0
C0267446,C0571550,1.0
C0267446,C0026837,1.0
C0267446,C0014544,3.0
C0267446,C1832215,2.0
C0267446,C0427008,2.0
C0267446,C0037672,1.0
C0267446,C0012242,1.0
C0267446,C1956257,2.0
C0267446,C0033860,3.0
C0267446,C0406775,1.0
C0267446,C0008677,1.0
C0267446,C0010346,1.0
C0267446,C0878544,1.0
C0267446,C0043167,1.0
C0267446,C0262395,1.0
C0267446,C0162531,1.0
C0267446,C0032533,1.0
C0267446,C0027849,1.0
C0267446,C0024534,1.0
C0267446,C0025237,1.0
C0267446,C0015190,1.0
C0267446,C3281223,1.0
C0267446,C0242292,1.0
C0267446,C0029134,1.0
C0267446,C0393459,1.0
C0267446,C0008055,1.0
C0267446,C0338480,1.0
C0267446,C0393593,1.0
C0267446,C0015306,1.0
C0267446,C0267808,2.0
C0267446,C0023374,2.0
C0267446,C0339510,2.0
C0267446,C0085632,2.0
C0267446,C0032319,1.0
C0267446,C0030299,1.0
C0267446,C1848392,2.0
C0267446,C0017667,1.0
C0267446,C0263393,1.0
C0267446,C1850106,2.0
C0267446,C0023895,1.0
C0267446,C0008715,1.0
C0267446,C0497169,1.0
C0267446,C0749769,1.0
C0267446,C0039239,1.0
C0267446,C0159028,1.0
C0267446,C0153064,2.0
C0267446,C0233488,1.0
C0267446,C0040038,1.0
C0267446,C0398623,1.0
C0267446,C0018939,1.0
C0267446,C1859722,1.0
C0267446,C0392475,1.0
C0267446,C0242770,1.0
C0267446,C0162557,1.0
C0267446,C0006109,2.0
C0267446,C0276496,1.0
C0267446,C0014742,1.0
C0267446,C0085179,1.0
C0267446,C1377828,1.0
C0267446,C2585575,1.0
C0267446,C0275949,1.0
C1268935,C0432255,3.0
C1268935,C0036916,3.0
C1268935,C0432252,1.0
C1268935,C0600260,2.0
C1268935,C0272302,3.0
C1268935,C0030193,2.0
C1268935,C0848283,1.0
C1268935,C0023882,3.0
C1268935,C0271441,2.0
C1268935,C1845118,1.0
C1268935,C0234233,1.0
C1268935,C0010200,2.0
C1268935,C0013404,1.0
C1268935,C1864389,2.0
C1268935,C0442886,1.0
C1268935,C0025517,1.0
C1268935,C2364111,1.0
C1268935,C3257980,1.0
C1268935,C0036572,1.0
C1268935,C0265220,1.0
C1268935,C0263214,1.0
C1268935,C1096446,1.0
C1268935,C0032371,1.0
C1268935,C0432262,1.0
C1268935,C0683369,2.0
C1268935,C0008679,1.0
C1268935,C0004096,1.0
C1268935,C0016382,1.0
C1268935,C0270724,3.0
C1268935,C1096155,1.0
C1268935,C0009421,1.0
C1268935,C0040822,1.0
C1268935,C0041912,1.0
C1268935,C0221170,1.0
C1268935,C0432291,1.0
C1268935,C1839736,1.0
C1268935,C0037199,1.0
C1268935,C0740941,1.0
C1268935,C0343401,1.0
C1268935,C3278560,1.0
C1268935,C0175754,1.0
C1268935,C0730321,1.0
C1268935,C0033046,1.0
C1268935,C0035078,1.0
C1268935,C0010340,1.0
C1268935,C1096235,1.0
C1268935,C1836672,1.0
C1268935,C0033860,1.0
C1268935,C0406775,1.0
C1268935,C0032319,1.0
C1268935,C0030299,1.0
C1268935,C1848392,1.0
C1268935,C0017667,1.0
C1268935,C0263393,1.0
C1268935,C0233488,1.0
C0018081,C0432255,249.0
C0018081,C0036916,39.0
C0018081,C0432252,3.0
C0018081,C0600260,77.0
C0018081,C0272302,55.0
C0018081,C0030193,49.0
C0018081,C0848283,1.0
C0018081,C0023882,82.0
C0018081,C0863093,10.0
C0018081,C0266427,23.0
C0018081,C1861457,12.0
C0018081,C0003126,17.0
C0018081,C0271441,19.0
C0018081,C1845118,42.0
C0018081,C0019340,1.0
C0018081,C0683324,7.0
C0018081,C0796126,8.0
C0018081,C0085594,2.0
C0018081,C0241898,1.0
C0018081,C0015672,45.0
C0018081,C0234233,17.0
C0018081,C3539909,21.0
C0018081,C0011847,2.0
C0018081,C0009443,45.0
C0018081,C0021400,63.0
C0018081,C0030305,1.0
C0018081,C1260880,15.0
C0018081,C0010200,84.0
C0018081,C0004093,28.0
C0018081,C0013404,35.0
C0018081,C0456909,6.0
C0018081,C0029437,4.0
C0018081,C0020498,5.0
C0018081,C1864389,13.0
C0018081,C0018520,2.0
C0018081,C0007273,1.0
C0018081,C0744403,1.0
C0018081,C0017563,1.0
C0018081,C0027051,10.0
C0018081,C0877046,1.0
C0018081,C0011334,3.0
C0018081,C2364111,10.0
C0018081,C3257980,3.0
C0018081,C0018099,1.0
C0018081,C0403566,1.0
C0018081,C0596601,10.0
C0018081,C0036572,20.0
C0018081,C0024117,20.0
C0018081,C0851121,1.0
C0018081,C0476270,3.0
C0018081,C1260922,3.0
C0018081,C0037354,3.0
C0018081,C0033806,2.0
C0018081,C0031350,29.0
C0018081,C0021053,1.0
C0018081,C3494506,2.0
C0018081,C0030372,1.0
C0018081,C1956097,20.0
C0018081,C0424513,1.0
C0018081,C0242429,29.0
C0018081,C0018681,38.0
C0018081,C0265220,10.0
C0018081,C0271382,3.0
C0018081,C2076600,2.0
C0018081,C0031036,3.0
C0018081,C1336827,1.0
C0018081,C0263940,2.0
C0018081,C3670075,5.0
C0018081,C3150946,2.0
C0018081,C0741585,16.0
C0018081,C1175175,5.0
C0018081,C0011991,7.0
C0018081,C0042963,3.0
C0018081,C0027497,17.0
C0018081,C0231528,5.0
C0018081,C0039235,3.0
C0018081,C0011263,11.0
C0018081,C0040149,6.0
C0018081,C0263677,5.0
C0018081,C0017495,1.0
C0018081,C0263214,4.0
C0018081,C0796092,6.0
C0018081,C0029421,1.0
C0018081,C0271686,1.0
C0018081,C0577573,7.0
C0018081,C1517205,7.0
C0018081,C0231617,10.0
C0018081,C1096446,4.0
C0018081,C0231217,3.0
C0018081,C0032371,4.0
C0018081,C0023886,7.0
C0018081,C0025007,4.0
C0018081,C0242350,1.0
C0018081,C0432262,10.0
C0018081,C0872315,1.0
C0018081,C0275813,3.0
C0018081,C0683369,22.0
C0018081,C0034067,3.0
C0018081,C0472762,2.0
C0018081,C0008679,4.0
C0018081,C0220870,3.0
C0018081,C0085593,18.0
C0018081,C0030360,6.0
C0018081,C0876973,1.0
C0018081,C0032285,18.0
C0018081,C0004626,4.0
C0018081,C0004623,1.0
C0018081,C0042769,3.0
C0018081,C0026780,1.0
C0018081,C0004096,16.0
C0018081,C0037274,1.0
C0018081,C0028754,6.0
C0018081,C0020538,7.0
C0018081,C0011849,7.0
C0018081,C0024115,6.0
C0018081,C0022658,2.0
C0018081,C0027769,11.0
C0018081,C0042870,6.0
C0018081,C0016382,4.0
C0018081,C1370824,2.0
C0018081,C0497406,4.0
C0018081,C0948873,7.0
C0018081,C0003123,6.0
C0018081,C0270724,37.0
C0018081,C0850149,23.0
C0018081,C0009421,1.0
C0018081,C0409974,2.0
C0018081,C0024530,1.0
C0018081,C0016204,7.0
C0018081,C0235129,1.0
C0018081,C0848168,2.0
C0018081,C0857027,3.0
C0018081,C1659989,1.0
C0018081,C0231218,8.0
C0018081,C0040822,6.0
C0018081,C0221423,1.0
C0018081,C1291077,3.0
C0018081,C0232462,2.0
C0018081,C0028084,1.0
C0018081,C0235309,6.0
C0018081,C0392674,11.0
C0018081,C0018790,1.0
C0018081,C0041912,1.0
C0018081,C0795691,3.0
C0018081,C0042384,3.0
C0018081,C0002170,1.0
C0018081,C0557875,36.0
C0018081,C0085635,2.0
C0018081,C0242073,5.0
C0018081,C0019151,2.0
C0018081,C0348754,1.0
C0018081,C0275518,4.0
C0018081,C0235272,1.0
C0018081,C0026760,11.0
C0018081,C0035854,1.0
C0018081,C1839730,2.0
C0018081,C0221170,8.0
C0018081,C0425481,6.0
C0018081,C0432291,5.0
C0018081,C0425449,3.0
C0018081,C0241042,1.0
C0018081,C0333291,1.0
C0018081,C0392171,3.0
C0018081,C0342895,5.0
C0018081,C0205930,2.0
C0018081,C2931783,6.0
C0018081,C0341703,4.0
C0018081,C0011860,4.0
C0018081,C0019247,1.0
C0018081,C1839736,10.0
C0018081,C0239313,1.0
C0018081,C0037052,2.0
C0018081,C0473780,1.0
C0018081,C3542022,4.0
C0018081,C1849718,7.0
C0018081,C0232602,2.0
C0018081,C0455270,3.0
C0018081,C1862941,3.0
C0018081,C0275814,1.0
C0018081,C0034931,19.0
C0018081,C0037199,7.0
C0018081,C0013261,3.0
C0018081,C0011884,3.0
C0018081,C0033774,4.0
C0018081,C0085786,7.0
C0018081,C1369008,1.0
C0018081,C0740941,10.0
C0018081,C0234238,22.0
C0018081,C0857245,1.0
C0018081,C0027424,6.0
C0018081,C0024591,21.0
C0018081,C0162628,1.0
C0018081,C0162538,1.0
C0018081,C0235728,1.0
C0018081,C0232292,15.0
C0018081,C0741426,1.0
C0018081,C0017547,1.0
C0018081,C0848765,1.0
C0018081,C0151744,14.0
C0018081,C1861455,2.0
C0018081,C0152227,1.0
C0018081,C0423600,1.0
C0018081,C1719788,1.0
C0018081,C0877015,11.0
C0018081,C0205721,1.0
C0018081,C0343401,2.0
C0018081,C0038644,1.0
C0018081,C1866994,1.0
C0018081,C0037284,2.0
C0018081,C2363771,1.0
C0018081,C0034072,1.0
C0018081,C0598196,1.0
C0018081,C0221055,3.0
C0018081,C0796176,9.0
C0018081,C1318973,1.0
C0018081,C0013336,1.0
C0018081,C0849640,1.0
C0018081,C0030201,11.0
C0018081,C0271188,1.0
C0018081,C0423575,1.0
C0018081,C0035222,2.0
C0018081,C0087031,1.0
C0018081,C0018834,1.0
C0018081,C0847097,1.0
C0018081,C0858958,1.0
C0018081,C0018799,2.0
C0018081,C0268238,3.0
C0018081,C0015230,11.0
C0018081,C0024138,2.0
C0018081,C0574002,1.0
C0018081,C0270627,1.0
C0018081,C0175697,4.0
C0018081,C1260899,7.0
C0018081,C3278560,3.0
C0018081,C0022353,2.0
C0018081,C1313983,1.0
C0018081,C0012833,10.0
C0018081,C0038454,3.0
C0018081,C0543698,1.0
C0018081,C0001175,4.0
C0018081,C0796254,1.0
C0018081,C0016522,1.0
C0018081,C0002351,1.0
C0018081,C2314994,2.0
C0018081,C0272213,2.0
C0018081,C0152936,1.0
C0018081,C0032064,2.0
C0018081,C0024814,2.0
C0018081,C0004698,1.0
C0018081,C0003462,1.0
C0018081,C0034951,1.0
C0018081,C0175754,8.0
C0018081,C3495488,3.0
C0018081,C0018801,2.0
C0018081,C0476273,3.0
C0018081,C0231311,2.0
C0018081,C0348217,2.0
C0018081,C0740396,1.0
C0018081,C0263314,1.0
C0018081,C1321587,11.0
C0018081,C0018621,2.0
C0018081,C0006277,7.0
C0018081,C0008031,19.0
C0018081,C1836123,2.0
C0018081,C0427149,2.0
C0018081,C0019345,1.0
C0018081,C2242996,5.0
C0018081,C0017168,2.0
C0018081,C0009806,1.0
C0018081,C0011175,6.0
C0018081,C0004153,1.0
C0018081,C0018802,1.0
C0018081,C0476288,1.0
C0018081,C0015644,1.0
C0018081,C0235031,3.0
C0018081,C0039070,2.0
C0018081,C0232431,1.0
C0018081,C0277556,7.0
C0018081,C0043352,1.0
C0018081,C0011168,2.0
C0018081,C0162429,1.0
C0018081,C0085624,8.0
C0018081,C0026821,3.0
C0018081,C0028643,1.0
C0018081,C0007859,2.0
C0018081,C0004604,8.0
C0018081,C0020175,2.0
C0018081,C0023380,2.0
C0018081,C0600142,4.0
C0018081,C0149871,2.0
C0018081,C0032026,1.0
C0018081,C0426484,2.0
C0018081,C0221512,5.0
C0018081,C0917801,7.0
C0018081,C0239377,3.0
C0018081,C0016053,4.0
C0018081,C0302539,3.0
C0018081,C0231918,1.0
C0018081,C0015674,3.0
C0018081,C0042109,1.0
C0018081,C0748706,3.0
C0018081,C0559687,5.0
C0018081,C0009763,1.0
C0018081,C0028081,6.0
C0018081,C0003864,1.0
C0018081,C0024902,1.0
C0018081,C0000737,4.0
C0018081,C0439053,3.0
C0018081,C0004095,1.0
C0018081,C0438716,4.0
C0018081,C0149725,5.0
C0018081,C1443924,3.0
C0018081,C0849959,1.0
C0018081,C0042571,1.0
C0018081,C0149931,1.0
C0018081,C0004364,4.0
C0018081,C2957106,3.0
C0018081,C0742339,1.0
C0018081,C2039120,1.0
C0018081,C0238741,1.0
